id_sessao,data,autor,partido,uf,discurso
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"A lista de presença registra o comparecimento de 313 Senhoras Deputadas e Senhores Deputados. Passa-se à apreciação da matéria sobre a mesa e da constante da Ordem do Dia. Item único. PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 6, DE 2019"
207,06/08/2019,PODER EXECUTIVO,N/A,N/A,"Discussão, em segundo turno, da Proposta de Emenda à Constituição n° 6-F, de 2019, que modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências. Há requerimento sobre a mesa: Senhor Presidente, Requeiro, nos termos do art. 83, parágrafo único, II, c, combinado com o art. 117, VI, todos do Regimento Interno da Câmara dos Deputados, a retirada de pauta da presente Ordem do Dia da PEC 06/2019. Sala das Sessões, 6 de agosto de 2019. Para falar a favor, concedo a palavra ao Deputado Ivan Valente."
207,06/08/2019,IVAN VALENTE,PSOL,SP,"Sr. Presidente, Sras. e Srs. Deputados, chegamos à reta final da votação em segundo turno da reforma da Previdência. Demorou um tempo para ela começar porque estavam completando o serviço. Qual serviço? Liberar as emendas, 40 milhões de reais para cada Deputado que vota a favor da reforma da Previdência e contra o povo brasileiro. Os Deputados que votam contra a reforma não recebem. Suas emendas não são do orçamento impositivo. Isso tem nome. Isso se chama compra de votos. Isso é corrupção! Nós vamos dar nome aos bois aqui. E mais: há compra também de cargos em estatais e autarquias, preenchendo tudo. É assim que se acerta o quórum desta Casa. O povo brasileiro precisa saber disto: há compra de votos, há corrupção na votação de uma reforma que é totalmente contrária ao interesse da classe trabalhadora brasileira. Nós nunca vimos tanta manipulação política, tanta unanimidade na mídia brasileira, que não consegue divulgar que quem vai pagar a conta da crise é quem ganha, no Regime Geral da Previdência, de um a três salários mínimos. Rogério Marinho teve a desfaçatez de escrever um artigo ontem na  Folha de S.Paulo  defendendo que não haja o pagamento do abono salarial. E olha que o abono salarial é de um a dois salários mínimos, que o próprio Relator elevou de 1.000 reais para 1.370 reais. São 13 milhões de trabalhadores que deixarão de receber o abono salarial. Eu pergunto: essa é uma questão previdenciária? Não. É mentira! Não tem nada a ver com Previdência! É uma garfada para arrecadar recursos para pagar juros da dívida pública para banqueiro e investidor, como o Sr. Paulo Guedes, manipulador de mercado financeiro. É para isso. O povo vai perceber depois que as pensões foram jogadas para baixo. De um casal que ganhava 2 mil reis é possível que a viúva passe a receber 750 reais. Ou seja, não acumulará as rendas e ainda vai receber 60%. É um escárnio, uma vergonha! Os trabalhadores brasileiros trabalhavam uma existência inteira tinham computados 80% dos maiores salários, porque o sujeito, no começo, é um aprendiz. Então, relevavam-se os outros 20% dos seus salários. Fala-se, Deputada Luiza Erundina, que só aí os trabalhadores vão perder 20% dos benefícios da Previdência Social. E o que falar do Brasil, país do desemprego, da informalidade, da sazonalidade, onde um trabalhador, para se aposentar, tem que contribuir 40 anos? Ou seja, ninguém mais se aposentará neste País. A única coisa que eles não conseguiram, momentaneamente, pelo menos, foi a capitalização. E o Sr. Guedes ainda deu um chilique Š ainda deu um chilique! Essa reforma é contra o povo brasileiro. Oitocentos bilhões serão retirados dos mais pobres do nosso País, e não há propaganda governamental, não há Ratinho, não há Luciana Gimenez, não há enganador que depois irá conferir na carteira do cidadão. O Deputado que votou a favor dessa questão vai pagar a conta com o povo brasileiro quando ele tiver que trabalhar mais 10 anos, 12 anos, quando o benefício for reduzido em 30%, 40%, 50%. Não a essa reforma previdenciária do patronato brasileiro."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Orientação de bancada. Como vota o PSL?  (Pausa.) Como vota o Bloco PP/MDB/PTB?  (Pausa.) Como vota o PRB?  (Pausa.) Como vota o PL?  (Pausa.) Como vota o PSDB?  (Pausa.) Como vota o NOVO?  (Pausa.) Como vota o Cidadania?  (Pausa.)
207,06/08/2019,ALEXANDRE FROTA,PSL,SP,"O PSL vota não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,O PSL vota não. Como vota o PDT?
207,06/08/2019,EDUARDO BISMARCK,PDT,CE,O PDT vota sim.
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"PDT, sim. Como vota o PSB?  (Pausa.) Como vota o PCdoB?  (Pausa.)"
207,06/08/2019,LAFAYETTE DE ANDRADA,PRB,MG,"O PRB vota não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"PRB, não. Como vota o PL?"
207,06/08/2019,GIOVANI CHERINI,PL,RS,"O PL vota não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"PL, não. Como vota o Bloco/MDB?"
207,06/08/2019,ALCEU MOREIRA,MDB,RS,"Vota não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PCdoB?
207,06/08/2019,ALICE PORTUGAL,PcdoB,BA,"Sr. Presidente, o PCdoB vota sim, com a intenção de aprofundar o debate neste segundo turno dessa reforma que, durante o recesso, a população brasileira pôde entender melhor. A população brasileira pôde entender que há matérias trabalhistas no corpo do texto da PEC 6; que vai perder o abono salarial; que viúvas e órfãos receberão 60% ou 50% do provimento do provedor da família ou da provedora da família; que essa reforma é fiscalista e só coloca o sacrifício do seu conteúdo no ombro dos mais pobres. Por isso, o PCdoB entende que a retirada de pauta é a forma ideal para aprofundarmos o debate e diminuirmos mais ainda os danos causados por esse texto injusto. O PCdoB vota sim à retirada de pauta da matéria."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSOL?
207,06/08/2019,TALÍRIA PETRONE,PSOL,RJ,"Definitivamente, Sr. Presidente, nós estamos vivendo um momento de profundos retrocessos: retrocessos no que se refere a liberdades individuais; retrocessos na própria democracia, com um Presidente que não tem vergonha de exaltar o período da ditadura; e retrocessos graves, ataques graves aos direitos sociais. É mentira chamar o desmonte da Previdência de reforma ou de nova Previdência. O que está em jogo é acabar com o principal instrumento que incide sobre um Brasil desigual, o Brasil dos latifúndios, o Brasil da informalidade, o Brasil do desemprego. Dizer que um trabalhador que recebe dois salários mínimos, como um caixa de supermercado ou uma atendente de escritório, é privilegiado, negando a ele o abono salarial, é um absurdo. Essa reforma é o desmonte da Previdência; é um ataque ao povo brasileiro."
207,06/08/2019,AGUINALDO RIBEIRO,PP,PB,"A Maioria vota não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,A Maioria vota não. Como vota o PSD?
207,06/08/2019,DARCI DE MATOS,PSD,SC,"Sr. Presidente, o PSD encaminha não à retirada de pauta porque entende que o Brasil não pode parar. A Oposição está obstruindo, e obstruir significa não trabalhar para que Brasil possa avançar. Nós vamos, queira a Oposição ou não, votar a reforma, a nova Previdência, para que o País volte a crescer e para que façamos com que ele volte a gerar emprego e oportunidade de vida ao povo brasileiro."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSB?
207,06/08/2019,BIRA DO PINDARÉ,PSB,MA,"Sr. Presidente, o PSB orienta sim para esse requerimento de retirada de pauta porque entende que essa reforma é extremamente perversa com o conjunto da classe trabalhadora, retira direitos fundamentais conquistados com muita luta e aumenta o tempo de contribuição e a idade para a aposentadoria, ou seja, faz com que o trabalhador vá trabalhar mais e ganhar menos. É extremamente danoso o que essa reforma que está sendo apresentada vai provocar na sociedade brasileira, sobretudo nos trabalhadores e trabalhadoras. Além disso, ela aprofunda o maior problema do Brasil, que é a desigualdade social. Por essa razão, o PSB entende que nós temos que retirar de pauta essa proposta, para que o Brasil possa encontrar alternativas para equilibrar as contas públicas e não passe a conta para o trabalhador."
207,06/08/2019,DARCÍSIO PERONDI,MDB,RS,O Governo vota não.
207,06/08/2019,SAMUEL MOREIRA,PSDB,SP,"Sr. Presidente, o PSDB."
207,06/08/2019,KIM KATAGUIRI,DEM,SP,"O Democratas vota não, Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,O Democratas vota não. Como vota o PT?  (Pausa.)
207,06/08/2019,DANIEL COELHO,CIDADANIA,PE,O Cidadania vota não.
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PT?
207,06/08/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, Sras. e Srs. Deputados, só quem não caminhou pelo Brasil não viu nos últimos dias o sofrimento da população brasileira, dos desempregados, dos subempregados. Quem não sentiu o que sentem as mulheres, o que sentem os homens, as pessoas idosas, diante dessa reforma da Previdência no campo e na cidade, sendo atingidos pela retirada de direitos? Quem não viu a ansiedade e a tristeza dos trabalhadores e trabalhadoras diante da votação que ocorreu neste plenário? Quem não caminhou no meio do povo não conhece o sentimento, o sofrimento diante dessa reforma da Previdência que tira direitos, empobrece o Brasil e significa para as famílias, não apenas no plano individual, o empobrecimento. Para as novas gerações haverá empobrecimento e aumento das desigualdades. Para o Brasil, haverá ausência de desenvolvimento. O PT está em obstrução, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSDB?
207,06/08/2019,SAMUEL MOREIRA,PSDB,SP,"Sr. Presidente, o PSDB encaminha o voto não, pela não retirada da reforma da Previdência desta pauta. O Brasil é um país que precisa de reforma. E nós temos outras pautas inclusive para reformar o País. Portanto, nós encaminhamos o voto não. Essa é uma agenda de Estado, não é uma agenda do Governo ou da Oposição. É uma agenda que unifica o País. Por isso, o PSDB encaminha o voto não."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o Solidariedade?  (Pausa.) Como vota o Podemos?  (Pausa.)
207,06/08/2019,PAULO GANIME,NOVO,RJ,"O NOVO orienta o voto não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"NOVO, não. Como vota o PROS?  (Pausa.) Como vota o PSC?  (Pausa.)"
207,06/08/2019,GUSTINHO RIBEIRO,SOLIDARIEDADE,SE,"Sr. Presidente, o Solidariedade orienta o voto não."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Solidariedade, não."
207,06/08/2019,JANDIRA FEGHALI,PcdoB,RJ,"Peço para orientar pela Minoria, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o Avante?  (Pausa.) Como vota o Patriota?  (Pausa.) Como vota o PV?  (Pausa.)
207,06/08/2019,MARRECA FILHO,PATRIOTA,MA,"O Patriota orienta o voto não, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Patriota, não. Como vota o Podemos?"
207,06/08/2019,LÉO MORAES,PODE,RO,"O Podemos orienta o voto não, Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Podemos, não. Como vota a Minoria?"
207,06/08/2019,GILBERTO NASCIMENTO,PSC,SP,"O PSC quer orientar, Presidente."
207,06/08/2019,JANDIRA FEGHALI,PcdoB,RJ,"Sr. Presidente, nós continuamos aqui observando a tentativa de atropelamento de um debate que precisa ser aprofundado. Há aqui grandes danos ainda à sociedade brasileira em temas que são muito sensíveis, inclusive para as mulheres brasileiras, como a situação da pensão por morte. Essa portaria sobre pensão por morte, que está sendo divulgada, não resolve o problema das mulheres pensionistas brasileiras. É bom que a bancada feminina, que os evangélicos, que todos ouçam isso. A portaria não resolve a questão que está garantida hoje na Constituição. Então, nós precisamos debater e aprofundar o tema. Não tem por que essa aceleração política, esse atropelamento político, quando nós temos a necessidade de aprofundar temas importantes para a sociedade e principalmente para a população pobre deste País. Em face das orientações, a Minoria libera a bancada."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Como vota a Oposição, Deputado Molon?"
207,06/08/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, a Oposição orienta o voto sim, a favor da retirada de pauta, em que pese a posição de um partido de oposição ser a favor da obstrução, mas essa obstrução que indicar a retirada de pauta, para evitar que se vote de afogadilho essa matéria. Nós temos muitos problemas a apontar ainda na PEC 06. A Oposição fez um trabalho incansável no primeiro turno de votação para retirar do texto as maiores crueldades. Conseguimos avanços muito importantes, como, por exemplo, a retirada da capitalização, a redução do tempo mínimo de contribuição de 20 para 15 anos Š destaque do PSB Š, aprovação de um destaque do PDT reduzindo algumas exigências para aposentadorias de professores, mas muitas outras crueldades persistem. Por essa razão, votamos sim à retirada de pauta, Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSC?
207,06/08/2019,GILBERTO NASCIMENTO,PSC,SP,"Sr. Presidente, o Brasil tem pressa. O Brasil tem pressa de crescer, de se desenvolver. Um país com 14 milhões de brasileiros desempregados, com tantas pessoas sem expectativas, com tantas empresas sem expectativas, precisa inverter essa posição. Volto a dizer: o Brasil tem pressa de crescer. Nós trabalhamos essa reforma já no primeiro turno, e como foi dito há pouco, uma série de coisas foram tiradas dela. Portanto, a reforma melhorou muito. É claro que não vamos ter uma reforma ideal, uma reforma perfeita, mas ela será a reforma possível. Exatamente por tentarmos fazer essa reforma possível, temos expectativa de que há possibilidade de a Oposição desfazer as eventuais críticas. Nós entendemos que há essa necessidade. Nós somos contra a retirada de pauta, porque precisamos votar o segundo turno o mais breve possível para entrarmos em outras reformas. Essa é a posição do PSC."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o Avante?
207,06/08/2019,TITO,AVANTE,BA,"O Avante encaminha o voto não ao requerimento de retirada de pauta, para que esta importante proposta continue a tramitar e possamos aprová-la em segundo turno. Essa proposta garantirá o início de um fundamental avanço para o País e para toda a nossa população. O Avante encaminha o voto não."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Em votação. Aqueles que forem a favor permaneçam como se acham.  (Pausa.)
207,06/08/2019,LEANDRE,PV,PR,"Presidente, e a orientação do PV?"
207,06/08/2019,MARIA DO ROSÁRIO,PT,RS,"Votação nominal, Sr. Presidente. Peço verificação."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PV?
207,06/08/2019,LEANDRE,PV,PR,O PV orienta não.
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Aqueles que forem a favor permaneçam como se acham.  (Pausa.)
207,06/08/2019,MARIA DO ROSÁRIO,PT,RS,"Peço verificação, Sr. Presidente. Obrigada."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Eu já deveria ter dado de ofício. Então, não vai contar como verificação. A Presidência solicita aos Srs. Deputados e às Sras. Deputadas que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação."
207,06/08/2019,ALICE PORTUGAL,PcdoB,BA,O PCdoB muda a orientação para obstrução.
207,06/08/2019,EDMILSON RODRIGUES,PSOL,PA,O PSOL entra em obstrução também.
207,06/08/2019,BIRA DO PINDARÉ,PSB,MA,"O PSB muda a orientação para obstrução, Presidente."
207,06/08/2019,JOAQUIM PASSARINHO,PSD,PA,"Sr. Presidente, o PDT está em obstrução."
207,06/08/2019,BOHN GASS,PT,RS,"Presidente Rodrigo Maia, quero apenas fazer um registro durante a votação. O diretor da Universidade Federal de Pelotas anunciou, no início desta semana, que aquela instituição só terá recursos de custeio até setembro. Estará encerrado o repasse para pagar água, luz e todos os itens de custeio. Ao não repassar os recursos de custeio para a universidade, o Governo Federal está destruindo a universidade do País. Isso é lamentável, é cruel. O jovem, estando na universidade, não pode permanecer nela. Nós democratizamos o acesso, e precisamos agora da permanência. Essa crueldade com que o Governo Bolsonaro trata as universidades recebe o nosso repúdio. Presidente Rodrigo Maia, assim como V.Exa. se empenhou tanto para aprovar a reforma da Previdência, eu solicito que V.Exa. se envolva com força para mantermos as universidades e o repasse necessário para elas."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Tem a palavra o Deputado Otoni de Paula, pela Liderança do PSC."
207,06/08/2019,OTONI DE PAULA,PSC,RJ,"Sr. Presidente, subo a esta tribuna para agradecer a Deus, porque o nosso País aos poucos vai se recuperando da tamanha crise que se instalou em nossa Nação. Primeiro, uma crise moral, em que a honra da cadeira presidencial foi atingida. Eu acho que o primeiro ato louvável da eleição do Presidente Bolsonaro foi resgatar a dignidade da cadeira presidencial. Ao longo desses 7 meses do Governo do Presidente Bolsonaro, estamos avançando Š lentamente, eu sei, porque quebraram o Brasil. Segundo o Cadastro Geral de Empregados e Desempregados Š CAGED, já temos mais de 408 mil postos de trabalho. Esse é o melhor resultado em 5 anos de avaliação. A curva do desemprego, segundo o IBGE, pela primeira vez, indica o desemprego em queda. Além disso, houve alta de 14,7% do turismo de negócio, segundo a ABRACORP. O turismo de negócio é o termômetro que indica se os investidores estão acreditando ou não na recuperação do Brasil. Por fim, obviamente temos o maior programa ferroviário dos últimos 100 anos. O Brasil está no rumo certo. Agora precisamos ter a coragem de aprovar a reforma da Previdência neste segundo turno. Afinal de contas, o que o Presidente Bolsonaro mandou para este Parlamento não foi uma reforma para atender ao seu mandato, aos 4 anos do seu Governo. Não! Esta é uma nova Previdência, que vai mudar a história deste País. Nós já a aprovamos no primeiro turno. Divulgaram agora uma pesquisa dizendo que mais de 60% do povo brasileiro entende a necessidade da reforma da Previdência. Os investidores estão aplaudindo, o Brasil começa a crescer, e nós não podemos perder o rumo do destino do crescimento."
207,06/08/2019,MARIA DO ROSÁRIO,PT,RS,Sr. Presidente...
207,06/08/2019,RODRIGO MAIA,DEM,RJ,Tem a palavra a Deputada Maria do Rosário.
207,06/08/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, eu quero deixar registrado aqui neste plenário uma situação que me parece muito grave. A Constituição brasileira assegura a todos os brasileiros e brasileiras a possibilidade, com raras exceções, de filiação partidária. Os partidos são livres, e as pessoas são livres no Brasil para se filiarem ao partido que desejarem. Essa liberdade foi uma conquista justamente da Constituição de 1988. Ocorre que, no âmbito de uma empresa pública, Empresa Brasileira de Correios e Telégrafos, houve um memorando, entregue pelo Ministério da Ciência e Tecnologia para atender a uma Parlamentar desta Casa, do partido do Governo, buscando identificar quem são os filiados do PT, do PSOL, do PCdoB e do PDT. O objetivo dessa Parlamentar é que se faça uma limpeza. Servidores concursados, trabalhadores concursados, que não entraram por apoio político de ninguém, que fizeram um concurso público e que trabalham nessa empresa, empresa esta que está na fila de privatizações deste Governo, que quer destruir todo o patrimônio público nacional, agora inicia o ataque justamente pelos trabalhadores e trabalhadoras. Sr. Presidente, quando me dirijo a V.Exa. sobre esse tema, eu me dirijo em nome dos direitos políticos e civis neste País. Como é possível aceitarmos a perseguição às pessoas, com uma ficha reconhecida em cartório, em um Estado Democrático de Direito e constitucional, por terem feito uma opção partidária? Não me interessa qual é o partido da pessoa. A pessoa tem direito de ser parte de um partido político. Portanto, protesto... (Desligamento automático do microfone.)"
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Está encerrada a votação.  (Pausa.) Resultado da votação: Estão prejudicados todos os requerimentos de adiamento de discussão. Informo que foram apresentados sete requerimentos para discussão da matéria por partes. Nos termos do inciso VI, art. 114, do Regimento Interno, indefiro os requerimentos de discussão parcelada. Esta Presidência consulta o Plenário acerca de recurso contra o indeferimento da admissibilidade dos requerimentos de discussão por partes.  (Pausa.)"
207,06/08/2019,JEFFERSON CAMPOS,PSB,SP,"O Deputado Jefferson Campos votou com o partido, Sr. Presidente."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Passa-se à discussão. Para discutir a favor da matéria, concedo a palavra ao Deputado David Soares."
207,06/08/2019,DAVID SOARES,DEM,SP,"Sr. Presidente, Srs. Deputados, eu venho à tribuna, com muita satisfação, por estar tomando a decisão certa pelo País. Na verdade, trata-se de uma matéria difícil. Nós fizemos um sacrifício porque somos conscientes de que essa é a primeira reforma, o pilar entre as diversas reformas que faremos no nosso País. O nosso País precisa da reforma previdenciária e também da reforma tributária, da reforma política, da reforma do Judiciário e da revisão do pacto federativo. Precisamos de todas elas e as enfrentamos de forma positiva. O Governo Bolsonaro foi eleito por isso, por prometer fazer as reformas de base de que o Brasil precisa. Estamos cumprindo com essa promessa. Eu posso citar algumas razões pelas quais fizemos um bom trabalho e devemos reiterar o mesmo resultado da primeira votação. Alguns fatos se tornaram comuns a partir do momento em que encaramos a aposentadoria dos políticos e a colocarmos no mesmo patamar do Regime Geral. A partir do momento em que fizemos isso, nós demos uma demonstração de sensibilidade diante do problema econômico da sociedade brasileira. Dessa forma, corrigimos uma discrepância que havia entre o discurso frente à população e a prática no Congresso. Eu faço parte dessa mudança. É por isso que eu falo, com satisfação, que estamos tomando a decisão correta. Além disso, Sr. Presidente, os mais pobres hoje poderão ter a garantia de que pagarão menos. A alíquota é menor, foi reduzida para 7,5%, com a garantia de que todos os trabalhadores, no mínimo, terão direito a um salário na sua aposentadoria. Entre essas e outras, Sr. Presidente, nós tomamos a decisão certa. Estamos tomando o caminho certo para dar condições ao Governo de fazer as reformas de base. Em pouco tempo veremos os dados que hoje apontam que o nosso País está em condição de extrema pobreza indicando que, com essa decisão que se está tomando, o País está indo no caminho correto, saindo da insolvência para a prosperidade nos próximos 3, 4 anos. Por isso, Sr. Presidente, eu voto sim, com muita satisfação."
207,06/08/2019,RODRIGO MAIA,DEM,RJ,"Tem a palavra o Deputado Alessandro Molon, para falar contra a matéria."
