id_sessao,data,autor,partido,uf,discurso
210,07/08/2019,RODRIGO MAIA,DEM,RJ,"Passa-se à orientação de bancada. Como votam os partidos com acordo para orientação única, como o PSL?"
210,07/08/2019,DELEGADO MARCELO FREITAS,PSL,MG,"Sr. Presidente, ao mesmo tempo em que elogio V.Exa. pela condução dos trabalhos, especialmente por ter aguardado 1 hora e meia os partidos de oposição para que pudessem fazer reunião no Supremo Tribunal Federal, o que representa realmente uma verdadeira dialética nesta Casa, digo que os partidos do acordo fechado orientam não ao destaque e sim ao texto."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Votam sim ao texto. Como vota o PT?
210,07/08/2019,ERIKA KOKAY,PT,DF,"O PT vota não ao texto. Havia um compromisso nesta Casa no sentido de que não se mexeria no BPC, mas se está mexendo, sim, no BPC. A legislação já assegura renda familiar  per capita  de um quarto. Nós estamos falando de extrema pobreza, de pessoas que têm 65 anos, de idosos, de pessoas com deficiência. Ora, quando se coloca na Constituição que a renda é de um quarto, vai se tirar o poder de ganhar na Justiça em situações específicas. Supondo que haja duas pessoas com deficiência numa família e um idoso, não se vai ter direito ao BPC porque não se tem a renda de um quarto de um salário mínimo. Quem ganha um salário mínimo não tem essa renda. Por isso, se nós fizemos um compromisso aqui de não mexer no BPC, é para não mexer no BPC e para assegurar que pessoas de extrema pobreza, com deficiência e idosos... (Desligamento automático do microfone.)"
210,07/08/2019,CÉLIO MOURA,PT,TO,O Deputado Célio Moura votou com o partido na última votação.
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSB?
210,07/08/2019,MARCELO NILO,PSB,BA,"Continuamos achando que esta reforma é perversa e contra o trabalhador brasileiro. Oitenta e três por cento desses 930 bilhões sairão de pessoas que ganham até 2,4 salários mínimos. Portanto, nesse segundo turno continuamos com a mesma posição e orientamos a nossa bancada a votar não, Sr. Presidente."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PDT?
210,07/08/2019,AFONSO MOTTA,PDT,RS,"Sr. Presidente, este dispositivo que é atacado pela supressão do destaque busca constitucionalizar aquele conceito da baixa renda. E este é o grande risco exatamente para aqueles vinculados ao salário mínimo: poderão ter na desvalorização do salário mínimo algo irrecuperável. Então, por essa razão, pela constitucionalização do conceito de baixa renda, a possibilidade de alteração do salário mínimo pelo efeito inflacionário, a não correção adequada do salário mínimo, o PDT vai votar não."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSOL?  (Pausa.) Como vota o PCdoB?
210,07/08/2019,DANIEL ALMEIDA,PcdoB,BA,"Sr. Presidente, esse destaque é absolutamente necessário e revela que, na verdade, o Governo quer, com essa reforma, maltratar os mais pobres, a pessoa com deficiência, a pessoa idosa, que não conseguiu o direito à aposentadoria. O Governo quer, com essa reforma, maltratar as viúvas e os órfãos. Acabou de votar aqui contra o destaque do PCdoB, que procurava manter na Constituição o direito de cada beneficiário receber, no mínimo, um salário mínimo. Aí não podia isso ficar na Constituição. E, agora, querem constitucionalizar a perda de direito daqueles que querem ter acesso ao BPC. Por isso, revela-se a injustiça dessa reforma da Previdência. Votamos não."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSOL?
210,07/08/2019,SÂMIA BOMFIM,PSOL,SP,"Presidente, o tema do BPC foi um dos que mais sensibilizou a sociedade brasileira durante o debate da reforma da Previdência. E o Governo, inúmeras vezes, disse publicamente que não alteraria as atuais regras de acesso ao BPC, justamente porque estamos tratando de pessoas em condição de extrema miséria. Esse destaque quer retirar a possibilidade de colocar na Constituição que pessoas em extrema miséria sejam somente aquelas que têm um quarto de salário mínimo. Esse critério é muito injusto. Ele até pode trazer uma economia de 23 bilhões de reais, que é o que o Governo alega, mas ele pode destruir a vida de pessoas que dependem desse benefício para poderem ter a subsistência das suas famílias. Não é possível que depois de tantos meses de debate, inclusive com o compromisso do Governo e de partidos do Centrão de que não haveria nenhum tipo de alteração, precisemos novamente estar debatendo esse retrocesso, essa crueldade com a população. Obrigada."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota a Minoria?
210,07/08/2019,POMPEO DE MATTOS,PDT,RS,"Presidente, na verdade, o que a PEC 6 está conseguindo é engessar a questão que envolve o BPC, a renda dos pobres, e colocar na Constituição que ali valerá um quarto de salário mínimo da renda  per capita  da família. Nós não queremos isso, Presidente. Nós queremos que o Brasil possa evoluir, que nós possamos ter um outro patamar. Se colocar na Constituição isso, se constitucionalizar, ficará engessado. Nós queremos que a lei deixe isso em aberto e, estando em aberto, nós podemos, por lei, regrar e fazer com que as famílias de baixa renda tenham dignidade, que as famílias de baixa renda, Presidente, tenham um salário mínimo digno. E aí chega a notícia, pelo que vejo, que o Presidente Lula não vai para a prisão. É um fato relevante. (Palmas prolongadas.)"
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o PV?
210,07/08/2019,CÉLIO STUDART,PV,CE,"Sr. Presidente, o PV orienta não e entende que, nessa questão, nós não podemos constitucionalizar os critérios de vulnerabilidade. (Manifestação no plenário. Maia! Maia! Maia!)"
210,07/08/2019,CÉLIO STUDART,PV,CE,"É muito ruim dificultar o acesso daquelas pessoas que precisam desse benefício. Não é uma boa ideia, não é interessante, engessa, dificulta algo que é justamente o que deve ser visto caso a caso com mais facilidade, interpretando a dificuldade da população mais carente. Então, vamos orientar não ainda a esta questão e defender que o BPC continue como está, mas, se isso passar, queremos pedir à Presidência da Casa que possamos realmente construir uma lei que atenda de fato a critérios mais sensíveis e menos engessados para a população que precisa do BPC. O PV orienta não."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,"Encontra-se presente o Sr. Ricardo de Souza Costa, representante do Estado do Rio de Janeiro, eleito pelo PSL, que tomará posse em virtude do afastamento do titular. Convido S.Exa. a prestar o compromisso regimental, com o Plenário e as galerias de pé. (Comparece à Mesa o Sr. Ricardo de Souza Costa e presta o seguinte compromisso:) ﬁPROMETO MANTER, DEFENDER E CUMPRIR A CONSTITUIÇÃO, OBSERVAR AS LEIS, PROMOVER O BRASILﬂ."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,"Declaro empossado o Sr. Ricardo de Souza Costa.  (Palmas.) Concedo a palavra ao Deputado Henrique Fontana, por 1 minuto para orientar."
210,07/08/2019,HENRIQUE FONTANA,PT,RS,"Primeiramente, Sr. Presidente, quero cumprimentá-lo mais uma vez pela forma altiva e independente com que V.Exa. encaminhou este pedido de audiência ao Supremo Tribunal Federal, em que o Parlamento expressou sua opinião de maneira pluripartidária e democrática em defesa de algo que interessa à democracia brasileira. Em segundo lugar, quero destacar que a decisão já tomada agora pela maioria dos Ministros do Supremo Tribunal Federal é muito importante, porque coloca um freio numa perseguição que estava sendo implementada mais uma vez contra o Presidente Lula, mais uma vez a tentativa de instilar o ódio. A democracia brasileira precisa ser defendida mais do que nunca. Neste destaque o nosso voto é não, Sr. Presidente."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,Como vota o NOVO?
210,07/08/2019,TIAGO MITRAUD,NOVO,MG,"O NOVO orienta sim a esse destaque. Ele vai trazer mais segurança jurídica, uma vez que há certa insegurança em relação aos critérios do BPC. Engraçado que os mesmos partidos que defenderam a desconstitucionalização desse critério do BPC por conta de flexibilidade na lei são aqueles que defenderam a constitucionalização de idade mínima. Ora, se o que buscam é flexibilizar, vamos flexibilizar a idade mínima, vamos flexibilizar a alíquota, vamos flexibilizar os outros parâmetros da Previdência também e não esse tema que traz insegurança jurídica. O NOVO orienta sim. Aproveito o momento para dizer que é lastimável ver tantos Parlamentares aqui defendendo um presidiário da forma como têm defendido. Lula não é um preso político. Lula é um político preso. Esses partidos que o estão defendendo aqui estão bem acostumados a este conceito."
210,07/08/2019,RODRIGO MAIA,DEM,RJ,"A Presidência solicita aos Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação. Concedo a palavra ao Deputado Darcísio Perondi. (O Sr. Rodrigo Maia, Presidente, deixa a cadeira da Presidência, que é ocupada pelo Sr. Marcos Pereira, 1º Vice-Presidente.)"
210,07/08/2019,DARCÍSIO PERONDI,MDB,RS,"O votar é sim. Houve negociação com as entidades dos idosos, dos deficientes e concordaram, porque foi proposta deles, sim. Nós vamos votar o critério de vulnerabilidade. Nós vamos criar e aí vamos evitar uma montanha de dinheiro judicializado, porque existe juiz que dá BPC para quem ganha cinco salários mínimos, dez salários mínimos, para quem tem dois carros na garagem. Cada juiz é uma sentença, e isso dá um custo extraordinário. Então, houve uma negociação. O Governo cedeu na agricultura, cedeu no BPC, tranquilamente, mas, nesse ponto, negociou. Então, nós podemos votar com tranquilidade. O de um quarto vai ficar na Constituição, que é uma segurança, e nós, numa lei regulamentar, vamos decidir aqui os critérios de vulnerabilidade para diminuir a força que se dá à cabeça de cada juiz. Aí falta para a lavoura, para a agricultura, para a saúde, e o cara que tem dois carros na garagem, ou uma casa, duas casas, vai ganhar um, dois, três BPCs. Está na hora de consertar isso. Então, o voto é sim, meus queridos Deputados e queridas Deputadas."
210,07/08/2019,RODRIGO MAIA,PRB,SP,Concedo a palavra à Deputada Maria do Rosário.
210,07/08/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, Deputado Marcos Pereira, eu queria cumprimentá-lo e agradecê-lo. Eu pedi a palavra para registrar a importância da atitude do Presidente Rodrigo Maia no início da sessão de hoje, quando ele tomou uma decisão, quando expressou uma posição sobre a condição extemporânea da transferência do Presidente Lula. Mas eu quero agradecer também a V.Exa., pela sua presença, representando também a Casa e nos representando junto ao Ministro Toffoli. Quero dizer, Sr. Presidente, que nós vivenciamos ali um momento histórico. Naquele momento, e V.Exa. disse, não estávamos ali Governo ou oposição; nós estávamos ali pela dignidade humana, pelo que é justo e pela Constituição. Há poucos minutos, um colega tomou posse e jurou a Constituição. Eu volto a dizer: nós somos a Constituição, nossos atos são a Constituição. Por isso, Sr. Presidente, agradeço a esta Casa a oportunidade de viver este momento aqui para ver a Câmara dos Deputados com uma posição altiva, e uma posição firme em torno do Estado Democrático de Direito. Isso não é uma questão secundária; isso é a questão central da existência do Parlamento brasileiro, e da Câmara, em especial, que no Congresso Nacional é a representante do povo brasileiro. Sr. Presidente, muito obrigada. Foi feita justiça hoje com uma pessoa que merece respeito, como todas as pessoas, mas que merece uma condição especial de atenção do Brasil por nos representar, como representa o Presidente Lula. Muito obrigada."
210,07/08/2019,RODRIGO MAIA,PRB,SP,"Tem a palavra a Deputada Jandira Feghali, pelo Liderança da Minoria."
210,07/08/2019,JANDIRA FEGHALI,PcdoB,RJ,"Sr. Presidente, Deputado Marcos Pereira, 1º Vice-Presidente da Casa, na sua pessoa eu quero agradecer ao Deputado Rodrigo Maia, porque hoje nós vivemos um dia absolutamente histórico para a democracia brasileira. Num primeiro momento, houve uma profunda violação a esta democracia, violação à legalidade, à Constituição brasileira, porque o ex-Presidente Lula foi vítima de mais uma decisão política de uma magistrada. Ontem, quando eu subi a esta tribuna, eu dizia que nós estávamos votando a reforma da Previdência em meio a uma profunda crise da democracia brasileira. E hoje nós continuamos votando os destaques da reforma da Previdência em meio a turbulências, de novo, de uma crise da democracia brasileira. Só que, neste momento, com a decisão do Supremo Tribunal Federal, a partir de uma estapafúrdia decisão de uma magistrada de Curitiba, que tomou uma decisão contra a legalidade à Constituição de fazer a transferência do ex-Presidente Lula de Curitiba para uma prisão comum, retirando inclusive as prerrogativas de um ex-Presidente da República, no momento em que ele já goza da detração penal para o regime semiaberto Š aliás, ele já deveria estar gozando do regime semiaberto Š, ela violou profundamente, mais uma vez, a democracia brasileira. E eu quero aqui registrar que este Parlamento agiu de forma suprapartidária e ampla, a começar pela atitude do Presidente da Casa, Deputado Rodrigo Maia, que se colocou à disposição desta reação política neste momento de agir junto ao Supremo Tribunal Federal para falar com o Ministro Dias Toffoli, Presidente do Supremo, e pedir uma audiência para que a representação deste Parlamento lá estivesse. Em nome do Deputado Rodrigo Maia, o Deputado Marcos Pereira representou a Câmara dos Deputados e, junto com ele, uma variadíssima representação dos Líderes deste Parlamento, de várias matizes ideológicas, lá estiveram com os partidos também da oposição, demostrando que essa questão não era uma questão da esquerda, ou da oposição, ou do centro, ou da direita, mas uma questão da democracia brasileira. Há muitos anos que eu não via uma reação tão forte, tão bonita, tão importante do Parlamento brasileiro, que lá esteve para dizer: cumpra-se a legalidade, cumpra-se a democracia, respeitem um cidadão brasileiro, respeitem as prerrogativas de um ex- Presidente da República, cumpra-se a sua detração penal, respeitem a juridicidade, a legalidade e a Constituição! É assim que nós temos que agir. Esse é um exemplo importante que nós precisamos seguir. Essa escalada autoritária não pode mais caminhar. Chega! Este Parlamento precisa dar novos exemplos, como nós fizemos hoje! Precisamos fazer de novo, independente das divergências que tenhamos nos diversos temas da agenda econômica e temas da política brasileira. A democracia não pode ser um tema de divergência entre nós! A democracia é a preservação da vida deste País e tem que servir a todos nós! Nós lá estaríamos se fosse outro ex-Presidente, como aqui estivemos em situações de arbitrariedade em relação a outros ex-Presidentes. Nós não podemos ter dois pesos e duas medidas, independentemente da ideologia deste ou daquele Presidente. Nós precisamos ter a visão de que a democracia é um valor fundamental para a nossa convivência, para os Parlamentares, para qualquer cidadão comum, para a convivência e a existência dessa estabilidade institucional que nós estamos vivendo hoje. Quero aplaudir a atitude suprapartidária do Parlamento brasileiro.  (Palmas.) Quero aplaudir a atitude do Presidente da Câmara. Quero aplaudir a decisão do Pleno do Supremo Tribunal Federal. Quero aplaudir a atitude que tivemos da amplitude política. Quero aplaudir a atitude do ex-Presidente Lula, que se mantém altivo diante de todas as injustiças. E quero fazer um apelo para que nós tenhamos a capacidade de dar continuidade a uma convivência que coloca a democracia acima de muitas divergências que aqui tenhamos, mas que não abramos mão de preservar esse valor democrático que podemos construir. Não podemos permitir torturas, não podemos permitir violações, não podemos permitir o estado policial, invasão de reuniões, ações que visam impedir a liberdade de manifestação, impedir a liberdade de reunião. Não podemos permitir que mortes aconteçam sem esclarecimento e sem investigação. Não podemos permitir arbitrariedades. Não podemos permitir que aconteça qualquer coisa neste País sem que a ordem constitucional seja preservada. E é isso o que nós precisamos preservar. O preconceito, a discriminação, essas atitudes nos levam ao ódio, à violência e à impossibilidade de conviver. Essa decisão de hoje é histórica. O ex-Presidente Lula foi preservado na sua possibilidade real de ver a legalidade acontecer. E nós queremos que imediatamente seja cumprida a detração penal, e que ele seja colocado no regime semiaberto, para que seja cumprida a legalidade com ele. Muito obrigada."
210,07/08/2019,RODRIGO MAIA,PRB,SP,"Tem a palavra o Deputado Zeca Dirceu, e, em seguida, a Deputada Erika Kokay."
210,07/08/2019,ZECA DIRCEU,PT,PR,"Sr. Presidente, merece celebração, sim, esta decisão do Supremo Tribunal Federal, como merece celebração a atitude de muitos Deputados e Senadores que aqui se manifestaram e de muitos que foram caminhando até o Supremo Tribunal Federal. A decisão de hoje pode, sim, ser um marco que coloque limites a uma série de insanidades, arbitrariedades que estão acontecendo no dia a dia do nosso País. As coisas precisam ter limites. O abuso de autoridade não pode prevalecer acima da Constituição, acima da democracia. Eu quero parabenizar o Presidente Rodrigo Maia, parabenizar V.Exa., Vice-Presidente, que esteve lá conosco, e todos os Líderes partidários e Presidentes que deram hoje um exemplo de sabedoria em defesa da democracia, e, é claro, de Lula."
210,07/08/2019,RODRIGO MAIA,PRB,SP,"Concedo a palavra à Deputada Erika Kokay. Depois, terá a palavra o Deputado Bibo, e, pelo tempo de Liderança, o Deputado Otoni de Paula."
210,07/08/2019,ERIKA KOKAY,PT,DF,"Se o Parlamento se cala frente à arbitrariedade e à destruição do estado democrático, ele se torna cúmplice dela. E este Parlamento respondeu à altura desta Casa Legislativa, que é plural, essencialmente plural, na defesa do estado democrático, na defesa de que nós tenhamos os processos pautados pela lei. O que nós estamos vendo é inclusive que há muita toga rota. Estamos vendo que houve uma articulação para prender Lula e que havia uma intenção de colocar em risco a sua integridade física e a sua própria vida. E este Parlamento respondeu à altura. Espero que responda também com relação a esse destaque, porque o Governo quer retirar 34 milhões de idosos e pessoas com deficiência que estão na extrema pobreza. Por isso é preciso votar não."
210,07/08/2019,RODRIGO MAIA,PRB,SP,Com a palavra o Sr. Deputado Bibo Nunes.
210,07/08/2019,BIBO NUNES,PSL,RS,"Exmo. Presidente, nobres colegas, quero mostrar aqui mais uma vez a minha surpresa quando vejo na tribuna desta Casa uma Parlamentar que pertence ao Partido Comunista, que entende nada de democracia Š no comunismo não existe democracia Š, falar em democracia, em ser contra a ditadura, quando é a favor da Venezuela, quando é a favor de Cuba. Para quem não sabe, Cuba é o único país do mundo em que o pescador não pode ter barco, porque o pescador pega o barco para fugir do país. Esse é o país que eles vêm aqui defender, vêm falar em injustiça contra Lula. Por favor, chega desse discurso contra tudo e a favor de nada! Caiam na realidade! Lula está preso para o bem do Brasil! Muito obrigado."
