id_sessao,data,autor,partido,uf,discurso
194,11/07/2019,AFONSO MOTTA,PDT,RS,"O PDT vota sim, Sr. Presidente."
194,11/07/2019,VICENTINHO JÚNIOR,PL,TO,"O PL vota não, Sr. Presidente."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Como vota o PT?
194,11/07/2019,CÉLIO MOURA,PT,TO,"Sr. Presidente, a retirada de pauta dessa matéria vai fazer com que os Deputados voltem para as suas bases e vejam a burrada que eles cometeram. Ao chegar em casa, a emprega doméstica e o caseiro vão falar para esse Deputado ou para essa Deputada da sacanagem que eles fizeram com a vida deles. É a oportunidade que todos têm para discutir nas suas cidades, se arrepender e mudar os seus votos em relação aos destaques que irão seguir a partir do adiamento. Portanto, Sr. Presidente, o Partido dos Trabalhadores está de acordo com essa retirada de pauta, mas vamos optar pela obstrução."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,O PDT vota sim. O PT entra em obstrução. Como vota o PSB?
194,11/07/2019,CAMILO CAPIBERIBE,PSB,AP,"Sr. Presidente, o discurso que o Governo fez para a sociedade é de que essa reforma combateria privilégios. A questão do abono salarial, que não é aposentadoria e não faz parte da seguridade, é um exemplo muito claro, traduz de maneira perfeita a falácia que é dizer que essa reforma está cortando privilégios. Se for aprovada a proposta lá da Comissão Especial, nós vamos fazer uma economia de 90 bilhões de reais nas costas de quem recebe entre 1.365 reais e 1.900 reais, dois salários mínimos. Então, não é possível querer classificar quem recebe dois salários mínimos como privilegiado. Isso está muito claro. O PSB apoia a retirada de pauta."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Como vota o PSOL?
194,11/07/2019,IVAN VALENTE,PSOL,SP,"Sr. Presidente, o PSOL já está em obstrução, mas eu queria colocar que não há maneira de dizer que o que aconteceu aqui hoje não foi uma traição aos interesses e aos direitos da classe trabalhadora brasileira. Não é à toa que a maioria da situação governista aqui não tem coragem de debater certas questões e dizer que haverá um grande sacrifício para a classe trabalhadora brasileira. Só o cinismo pode levar a isso. E nós estamos vendo, na discussão da pensão e, agora, na discussão do abono, na qual nós vamos entrar, e dos 80% e 100% de contribuições, que essa reforma foi para atingir os interesses dos debaixo. Os 850 milhões sairão de quem ganha até três salários mínimos. Isso é uma vergonha!"
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Como vota o PCdoB?
194,11/07/2019,DANIEL ALMEIDA,PcdoB,BA,"Sr. Presidente, o PCdoB pede e afirma a necessidade de adiamento dessa discussão. Já estamos nos aproximando da meia-noite. Este tema é denso, precisa de maior reflexão por parte da sociedade e deste Plenário. Não há nada com tanta urgência que não se possa permitir que se delibere sobre esse assunto na semana que vem. Sr. Presidente, fica claro que esta proposta de reforma, num país de profundas desigualdades, tem como mérito aprofundar ainda mais a desigualdade, tirar dinheiro do pobre. Há uma inversão: fala-se que a reforma é para recuperar a economia, mas, na verdade, é a economia que conserta os problemas da Previdência, e não o contrário."
194,11/07/2019,ALEXIS FONTEYNE,NOVO,SP,"Presidente, nós estamos discutindo na noite de hoje uma série de itens extremamente importantes para a sociedade brasileira. Mas nós temos que lembrar que todos esses benefícios que estão querendo dar para os professores, para as mulheres, para os pobres, para os ruralistas vão sair do Tesouro Nacional, vão sair do bolso do pagador de impostos. Então, primeira falácia, não é verdade que a reforma tire qualquer dinheiro da economia Š muito pelo contrário, estamos reinjetando dinheiro na economia para que as pessoas possam ter mais dinheiro para sobreviver. Não existe dinheiro público; existe o dinheiro do pagador de impostos. E também não existe almoço grátis. Se alguém quer ganhar um benefício sem ter feito a contribuição, é a sociedade que vai pagar. Por isso, hoje nós estamos defendendo a sociedade, que paga todos esses benefícios. E temos que ser responsáveis. O NOVO orienta não."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Como vota o PV?
194,11/07/2019,LEANDRE,PV,PR,O PV orienta não.
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Como vota a Minoria?
194,11/07/2019,JANDIRA FEGHALI,PcdoB,RJ,"Sr. Presidente, eu acho incrível: todo mundo aqui pede responsabilidade, mas alguns dinheiros são sagrados. Ninguém discute aqui os 400 bilhões de juros mais os 790 de amortização. Ninguém discute aqui o perdão e a anistia de dívida dos que têm dinheiro. Ninguém discute aqui o perdão que foi dado à reoneração dos grandes empresários rurais nesta reforma da Previdência. Ninguém discute aqui a sonegação. Essa responsabilidade me parece que ninguém aqui exige. Só se exige responsabilidade de quem ganha abono salarial, de quem tem pensão de salário mínimo, de quem ganha até dois salários mínimos. Essa responsabilidade de pessoas com deficiência, de beneficiários do BPC, me parece que é um grave problema do Brasil, por isso votam essa reforma da Previdência. A Minoria vota sim, pela retirada de pauta."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Como vota a Oposição?
194,11/07/2019,PAULO TEIXEIRA,PT,SP,"Presidente, eu converso aqui ao lado da Líder Jandira e do Deputado Henrique Fontana. Se essa reforma for aprovada na Câmara, depois no Senado e voltar para cá, vai aumentar a desigualdade social no Brasil, que é um dos países mais desiguais do mundo. Deputado Henrique Fontana, 95% da população têm a mesma renda que apenas 5%. E a menor desigualdade se dá na velhice, por conta da Previdência Social, que está sendo enfraquecida nesta votação. O povo brasileiro vai reagir. Esse projeto ainda vai para o Senado, em agosto. Não há férias em agosto. As mobilizações precisam impedir que se concretize essa violência contra o povo brasileiro."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,"A Presidência solicita a todas as Sras. Deputadas e Srs. Deputados que tomem os seus lugares, para ter início a votação pelo sistema eletrônico. Está iniciada a votação."
194,11/07/2019,MAJOR VITOR HUGO,PSL,GO,"O Governo orienta não, Presidente."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,O Governo orienta não.
194,11/07/2019,DANIEL ALMEIDA,PcdoB,BA,O PCdoB muda a orientação para obstrução. (Pausa prolongada.)
194,11/07/2019,LUIZÃO GOULART,PRB,PR,"Sr. Presidente, esta sessão muito longa esgotou até o assunto. O pessoal não quer nem usar o microfone mais."
194,11/07/2019,VICENTINHO JÚNIOR,PL,TO,"Aproveitando o ensejo desta votação e após ouvir o nosso colega, queria pedir a atenção dos colegas e do nosso Presidente Rodrigo Maia. Queria relembrar o Projeto de Lei nº 4.703, de 2012, que fala sobre a doença de lúpus. V.Exa. fez com este Parlamentar o compromisso de pautá-lo nesta Casa, Sr. Presidente, mas, por força do destino, isso ainda não foi possível. Gostaria de pedir ao amigo essa atenção aos brasileiros e brasileiras que sofrem com essa enfermidade e que aguardam ansiosamente a votação desse projeto de lei, que trará isenção para medicamentos de altíssimo custo, que muitos desses enfermos não conseguem adquirir na rede pública, que, por questões financeiras, não têm acesso a esses medicamentos. Portanto, gostaria de ouvir de V.Exa. se haveria possibilidade de, no começo do próximo semestre, após o recesso, nós colocarmos nas primeiras pautas desta Casa esse projeto de lei."
194,11/07/2019,BOHN GASS,PT,RS,"Sr. Presidente, aproveitando o intervalo, enquanto aguardamos o resultado da votação, eu queria fazer um comentário sobre algo que me chamou a atenção ontem. Deputado Henrique Fontana, vários colegas disseram:  Nós defendemos que as mulheres não estivessem nesta reforma cruel. Nós defendemos que as mulheres não tivessem essa crueldade.  Mas eles esqueceram de dizer que quem mandou o projeto e colocou as mulheres no texto foram eles. Este projeto só está aqui porque o Bolsonaro mandou. Na verdade, o Deputado que foi à tribuna e disse  eu tirei o benefício para que a mulher não fosse prejudicada  colocou a mulher nessa sacanagem.  (Manifestação no plenário: Olha o linguajar, Deputado Bohn Gass.) Eu ouvi outro dizer:  Eu defendi que os rurais não estivessem.  Os rurais? Eles queriam tirar da mulher trabalhadora rural... Se nós não fôssemos à luta e a Oposição aqui não denunciasse, o Bolsonaro que vocês defendem, ala feminina, teria aumentado a idade mínima para a trabalhadora rural, de 55 anos para 60 anos. Mas mete crueldade! Agora vem dizer: Eu defendi que ela não estivesse.  Mas foi você que colocou! Os policiais, a mesma coisa. Há outro assunto que achei muito interessante. O pessoal dizia:  Nós temos que aplicar um remédio amargo.  Só que o remédio amargo nunca foi para o andar de cima. Para os latifundiários é um doce, é uma tranquilidade, é uma festa. Para o povo pobre, para a professora, para a dona de casa, para o metalúrgico, para o policial, para o cidadão comum, é amargo."
194,11/07/2019,VICENTINHO JÚNIOR,PL,TO,"Sr. Presidente, seria possível pautar o projeto de lei que trata do lúpus?"
194,11/07/2019,RODRIGO MAIA,DEM,RJ,"Tem a palavra o Deputado Reginaldo Lopes e, depois, o Deputado Vicentinho Júnior."
194,11/07/2019,REGINALDO LOPES,PT,MG,"Obrigado, Sr. Presidente. Quero dizer que é lamentável esta votação na noite de hoje, porque de fato nós estamos comprometendo o futuro da economia brasileira. Em 20 anos, retirar mais de 4 trilhões do mercado interno de consumo, das famílias mais pobres, é colocar um obstáculo para a retomada do crescimento econômico, Deputado Henrique Fontana. É bom lembrar que nós somos totalmente dependentes do consumo das famílias Š 80% do nosso PIB. Nós estaremos cortando, ao mudar a regra de cálculo do benefício para 100%, no mínimo, imediatamente, da média aritmética, 40% da aposentadoria dos mais pobres. No mínimo, estaremos cortando 40% da aposentadoria dos mais pobres. Alguém pode dizer:  Não, Deputado. Sessenta por cento já ganham um salário mínimo . Tudo bem. Dos outros 40% dos trabalhadores do Regime Geral de Previdência Social, que já têm teto de 5.800 reais, estaremos cortando imediatamente 40%. Mas não para aí a perversidade, porque 80% desses trabalhadores não atingem mais de 20 anos. Então, vamos submeter o povo brasileiro a mais cortes em sua aposentadoria. Deputado Henrique Fontana, nós estamos decretando o fim da aposentadoria integral para os mais pobres no Brasil. Nós estamos garantindo apenas aposentadoria parcial aos mais pobres, aos trabalhadores do Regime Geral. É um crime o que estamos cometendo nesta noite."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,Tem a palavra o Deputado Vicentinho Júnior.
194,11/07/2019,VICENTINHO JÚNIOR,PL,TO,"Eu queria de V.Exa. o compromisso conosco com relação à pauta, Sr. Presidente."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,"Com certeza. Já está atrasado. Em agosto nós organizamos a votação. Está encerrada a votação.  (Pausa.) Resultado da votação: Destaque nº 14. Requeiro, nos termos do art. 161, inciso I, e § 2º, do Regimento Interno da Câmara dos Deputados, destaque para votação em separado do § 3º do art. 239, constante do art. 1º do substitutivo adotado pela Comissão Especial da PEC nº 6 de 2019, para sua supressão. Sala das Sessões, em 9 de julho de 2019 Deputado Ivan Valente Tem a palavra a Deputada Fernanda Melchionna."
194,11/07/2019,FERNANDA MELCHIONNA,PSOL,RS,"Boa noite a todos e a todas. Eu queria pedir 1 minuto de atenção ao Plenário. Aliás, peço 5 minutos de atenção ao Plenário. Nós estamos diante de uma das maiores crueldades que vieram junto com a PEC 06. Não é a única, porque esta reforma massacra, e muito, o conjunto da classe trabalhadora brasileira, mas esta parte do abono salarial é uma das maiores expressões do caráter de austeridade que esfola o povo brasileiro. É o tema do abono salarial. O Governo Bolsonaro, que comprou propagandas na televisão e mentiu para o povo ao dizer que a reforma serve para atacar os privilegiados do Brasil, este mesmo Governo mentiu descaradamente quando fez com que 83% da economia Š entre aspas Š do Paulo Guedes e do Bolsonaro fosse obtida sobre quem ganha, em média, 1.300 reais de aposentadoria. Este mesmo Governo quer tirar o abono salarial de quem ganha até 2 salários mínimos. Vamos pensar, Deputada Talíria, num porteiro que ganhe 1.366 reais, que tenha cinco filhos, que more de aluguel com sua esposa e que esteja no cheque especial, como o conjunto do povo brasileiro, devendo e devendo muito porque o salário está baixo, e as coisas só aumentam. Se aprovado este texto do substitutivo, que bota como limite o valor de R$1.364,43, esse mesmo porteiro vai perder o abono salarial do final do ano, que ele poderia usar para comprar os presentes humildes e modestos de Natal, para pagar um pedaço das dívidas que massacram o nosso povo. Ele não terá esse abono. Vocês acham que esse porteiro, que pode se chamar João, que pode se chamar Mário, que pode se chamar Augusto, é o privilegiado do Brasil? Vocês acham mesmo que tirar um salário mínimo desse porteiro, de uma secretária, de um trabalhador comerciário vai resolver o problema do Brasil? Vocês vão com esta reforma da Previdência aprofundar o rebaixamento salarial do nosso povo. Esta reforma vai aprofundar a desigualdade social. Um texto do Piketty, feito em conjunto com Pedro Paulo, saiu no  Valor Econômico  hoje ou esta semana, não sei, traz dados estarrecedores Š estarrecedores Š do nono país mais desigual do mundo. A pesquisa mostra que, em média, os homens contribuem 5 meses para a Previdência por ano, e as mulheres, 4,7 meses. Isso é fruto do desemprego, é fruto da rotatividade. Nesse mesmo ritmo, usando essa mesma proporção, para atingir a integralidade da aposentadoria Š e com ela rebaixada, Deputada Sâmia Bomfim Š, a mulher vai se aposentar com 74 anos de idade, e os homens, com 76 anos de idade. Esses homens são a cara da classe trabalhadora brasileira, são pobres, endividados. As mulheres são a maioria dos desempregados. As mulheres negras são as que mais sofrem com a precarização. Esta reforma segue a lógica da reforma trabalhista, sobre a qual vocês mentiram ao dizer que serviria para gerar emprego, mas que aumentou o desemprego no Brasil, piorou a média de vida e rebaixou os salários. Esta reforma é como a PEC 95, que congela investimentos na saúde e na educação, e sobre a qual vocês mentiram ao dizer que ia resolver o problema da economia. E agora vêm com esta reforma, dizendo que ela vai resolver o problema da economia. Vocês vão quebrar o Brasil para seguir financiando os bancos e para seguir financiando 400 bilhões da dívida pública. Vocês vão quebrar o Brasil para dar isenção de 84 bilhões para latifundiário exportador e vão ralar a professora com 7 ou 8 anos a mais de trabalho para poder se aposentar. Com este destaque do PSOL, vocês têm a possibilidade de pelo menos devolver esse abono para o Mário, para o João, para a Maria, para o Augusto. Aqui fica claro quem está a favor do povo e quem está contra o povo. Nós temos a tranquilidade de estar do lado certo da história, que é o lado dos trabalhadores.  (Palmas.)"
194,11/07/2019,RODRIGO MAIA,DEM,RJ,"Para falar contra o destaque, tem a palavra o Deputado Marcelo Ramos."
194,11/07/2019,MARCELO RAMOS,PL,AM,"Sr. Presidente, obviamente, ninguém pode comemorar uma medida que todos nós reconhecemos que é dura para o trabalhador. Porém, mais duro do que limitar o BPC é, no futuro, não poder pagar o BPC. Mais duro do que limitar o BPC é ver milhares de trabalhadores brasileiros desempregados, que não têm acesso ao BPC porque não se paga BPC para quem não tem emprego. Portanto, há uma dureza na medida, mas há uma dureza muito maior para a vida do povo mais simples na omissão de fazê-la. Faz tempo que o Brasil precisa de homens e mulheres com coragem para tomar medidas impopulares, mas necessárias, para preservar as próximas gerações. Por isso, eu encaminho contra o destaque."
194,11/07/2019,RODRIGO MAIA,DEM,RJ,"Para falar a favor do destaque, tem a palavra a Deputada Sâmia Bomfim."
194,11/07/2019,SÂMIA BOMFIM,PSOL,SP,"Sras. Deputadas e Srs. Deputados, eu peço a atenção de todos, porque este destaque que nós do PSOL estamos encaminhando mostra uma das faces mais perversas da PEC 06, da reforma da Previdência. Neste destaque, estamos falando do porteiro, da garçonete, do povo mais pobre e trabalhador deste País. Isso não devia nem estar na reforma da Previdência, porque aqui não se trata de matéria previdenciária. Nós estamos falando em manter o direito dos trabalhadores que ganham até 2 salários mínimos de receberem um abono salarial. Isso não faz a menor diferença na economia que o Governo quer fazer Š são somente 90 bilhões em 10 anos Š, mas faz muita, muita diferença na vida de milhões de trabalhadores. Isso significa o Natal, um fim de ano sem miséria na vida de milhões e milhões de trabalhadores. O povo brasileiro, em especial o povo mais pobre, não merece a decepção de depositar o seu voto acreditando na mudança e, poucos meses depois, ver essa sujeirada desse toma lá, dá cá de Deputado que se vende por emendinha parlamentar e trai o voto daqueles cuja mão apertou durante o processo eleitoral!  (Palmas.) Quem tem coragem de voltar ao pedreiro, de voltar à garçonete e pedir voto de novo, dizendo para eles que tirou o abono salarial que garantia o mínimo de felicidade na noite de Natal? Ontem um Deputado muito jovem veio a esta tribuna, com a cara de pau que Deus lhe deu, dizer que esta reforma da Previdência combate privilégio. Privilégio de garçonete, de porteiro, de quem ganha até 2 salários mínimos, de quem tem em média 1.300 reais de benefício previdenciário? Esse sujeito deve ter nascido em berço de ouro ou, então, diferentemente da maioria dos jovens brasileiros, não está no mercado de trabalho, nunca teve patrão. Se tivesse, não teria a coragem de dizer que é privilegiada uma professora que encara uma sala de aula superlotada, com um salário de miséria até os 57 anos de idade ou, então, que é privilegiado quem encara uma farda noite e dia, num trabalho muito perigoso, o da polícia mais mal paga do mundo, num Estado que não se preocupa com a segurança pública e num governo que só lembra da polícia na hora de pedir voto.  (Palmas.) No Governo é só milícia, não tem polícia, não. Ele traiu a emenda e o pedido dos trabalhadores da segurança pública. Qual é o privilégio de não conseguir contribuir por 20 anos para ter acesso a 60% do valor da aposentadoria ou de ter que trabalhar por 40 anos para ter acesso a uma aposentadoria rebaixada, que pode ser um terço menor que aquela que os trabalhadores aposentados conseguem ganhar no dia de hoje? Eu tenho 29 anos de idade. Eu faço parte de uma geração que foi eleita para representar a esperança, o voto da mudança de muita gente. Tenho muita vergonha de Deputado que não tem nem 30 anos de idade e que, em tão pouco tempo, já se rendeu a essa lógica podre do Parlamento de dar voto em troca de emenda, de trair o povo trabalhador, de gente que, durante o processo eleitoral, dizia representar a nova política e defender os mais pobres, mas em tão pouco tempo virou as costas para o povo mais pobre da periferia e para aqueles que representam a esperança. A história é implacável com os traidores. Hoje nós terminamos o dia mais tristes e mais revoltados, mas de cabeça erguida. Eu vou poder olhar nos olhos do meu pai, que é policial civil, e da minha mãe, que é servidora pública, e das professoras que me apoiaram para chegar aqui, com orgulho, porque lutei ao lado deles. Jamais vou olhar para eles com os olhos da vergonha daqueles que traíram o povo pobre trabalhador que acredita na mudança e na esperança. Nós vamos vencer. Hoje nós perdemos uma batalha, mas a guerra não terminou. Há muitos soldados surgindo para construir uma sociedade mais justa, igualitária e sem espaço para os traidores. Obrigada.  (Palmas.)"
194,11/07/2019,RODRIGO MAIA,DEM,RJ,"Tem a palavra o Deputado Marcel Van Hattem, para falar contra o destaque."
