id_sessao,data,autor,partido,uf,discurso
207,06/08/2019,OTONI DE PAULA,PSC,RJ,"O PSC vota não, Sr. Presidente. Apesar da fala do nobre Deputado Daniel, nós queremos também novamente parabenizar o Líder da nossa bancada no Rio de Janeiro, o nobre Deputado Hugo Leal, pelo seu aniversário hoje, desejando que Deus o abençoe."
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Parabéns pelos seus 65 anos, Deputado! (Risos.)"
207,06/08/2019,OTONI DE PAULA,PSC,RJ,"Setenta e três, Sr. Presidente."
207,06/08/2019,GUSTINHO RIBEIRO,SOLIDARIEDADE,SE,"O Solidariedade vota não, Sr. Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o Cidadania? (Pausa.) Como vota o PCdoB?
207,06/08/2019,ALICE PORTUGAL,PCdoB,BA,"Sr. Presidente, nesta noite de apreciação do segundo turno da PEC 6/19, é importante dizer à sociedade brasileira que não houve nada de substancial, neste momento, que melhorasse esta injusta reforma, além da redução de danos conseguida pela ação absolutamente combativa da Oposição, com determinados partidos de centro que concordaram em tirar o BPC, algo de trabalhador rural e as duas emendas do PDT e do PSB. Após isso, a PEC 6/19 enrijeceu e continuou deixando pensionistas ao completo abandono, deixando questões trabalhistas no texto de uma reforma previdenciária e mostrando o seu caráter fiscalista, que apenas abre para o mercado a Previdência do servidor público e o Regime Geral. O PCdoB está em obstrução."
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o Cidadania?
207,06/08/2019,DANIEL COELHO,CIDADANIA,PE,O Cidadania vota não.
207,06/08/2019,Rodrigo Maia,DEM,RJ,O Cidadania vota não. Como vota o NOVO?
207,06/08/2019,GILSON MARQUES,NOVO,SC,O NOVO vota não.
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o Governo?
207,06/08/2019,BIBO NUNES,PSL,RS,"Exmo. Presidente, com muita honra, iremos aprovar a reforma da Previdência. O Governo vota não."
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota a Minoria? (Pausa.) Como vota a Oposição? (Pausa.)
207,06/08/2019,LEANDRE,PV,PR,"Sr. Presidente, a orientação do PV é não."
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Desculpe-me, Deputada."
207,06/08/2019,ALCIDES RODRIGUES,PATRIOTA,GO,O Patriota vota não.
207,06/08/2019,Rodrigo Maia,DEM,RJ,"O Patriota vota não. A Presidência solicita a todas as Sras. Deputadas e a todos os Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação."
207,06/08/2019,LEDA SADALA,AVANTE,AP,"O Avante vota não, Presidente."
207,06/08/2019,PAULO PIMENTA,PT,RS,"Sr. Presidente, V.Exa. pode me conceder um tempo?"
207,06/08/2019,Rodrigo Maia,DEM,RJ,Posso.
207,06/08/2019,PAULO PIMENTA,PT,RS,Quanto tempo?
207,06/08/2019,Rodrigo Maia,DEM,RJ,V.Exa. quer falar pela Liderança?
207,06/08/2019,PAULO PIMENTA,PT,RS,Não. Eu só queria saber quanto tempo eu tenho.
207,06/08/2019,Rodrigo Maia,DEM,RJ,Dois minutos.
207,06/08/2019,PAULO PIMENTA,PT,RS,"Obrigado. Sr. Presidente, a bancada do Partido dos Trabalhadores está extremamente preocupada com essas informações que envolvem uma denúncia que abriu um processo de  impeachment  no Paraguai, envolvendo o Presidente da República e o Vice-Presidente da República do Paraguai, num processo totalmente nebuloso, que altera as regras de comercialização da energia gerada por Itaipu. Há denúncias, Sr. Presidente, de que uma empresa brasileira tem como um de seus proprietários um primeiro suplente de Senador do partido do Vice-Presidente da República, em São Paulo. Isso nos traz uma enorme preocupação. E há mais do que isso, Sr. Presidente: um desses sujeitos que está sendo investigado teve reveladas mensagens no Paraguai em que afirma que fazia essas tratativas em nome da família do Presidente da República do Brasil. Nós formalizamos hoje uma denúncia na PGR, para que seja feita uma investigação. Vamos formalizar, enquanto bancada, um conjunto de questionamentos ao Deputado Eduardo Bolsonaro, para que ele possa responder essas questões, a fim de que possamos saber, de fato, qual é o seu grau de conhecimento a respeito dessa matéria na condição de Presidente da Comissão de Relações Exteriores. Não é possível que fique sem resposta uma denúncia dessa gravidade: a família do Presidente da República do Brasil envolvida num escândalo dessa magnitude no Paraguai. Nós precisamos esclarecer esse assunto. Vamos protocolar uma denúncia na Procuradoria-Geral da República, e esta Casa também tem que buscar as informações."
207,06/08/2019,ALIEL MACHADO,PSB,PR,"Sr. Presidente, a Oposição vai orientar obstrução porque tem responsabilidade com o País. Ao contrário do que muitos pensam, esta reforma da Previdência é prejudicial não somente para as pessoas que serão afetadas diretamente, mas também para a economia brasileira, visto que agrava o problema da recessão, principalmente nos Municípios menores. Se nós olharmos exemplos, veremos que, apenas com o abono do PIS, milhões e milhões de reais deixarão de entrar na economia dos Municípios. E os pequenos e médios empresários serão também prejudicados. Os empregos que são gerados pelas pequenas e médias empresas, pelo comércio, serão prejudicados. E o que acontece aqui, nos bastidores, às 2 horas da manhã? Aprovam uma anistia de 84 bilhões de reais para alguns exportadores, imposto da Previdência! Pagam juros exorbitantes para os bancos! Isso é inadmissível. Nós votamos pela obstrução."
207,06/08/2019,PROFESSOR JOZIEL,PSL,RJ,"Sr. Presidente, boa noite!"
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Boa noite, Deputado!"
207,06/08/2019,PROFESSOR JOZIEL,PSL,RJ,"Eu quero fazer notório este dia todo especial, 6 agosto, o Dia Nacional dos Profissionais da Educação. Registro a minha solidariedade a esses profissionais, sem os quais seria impossível a vida em sociedade. Parabéns a todos os profissionais de educação do nosso País!"
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Tem a palavra o Deputado Bohn Gass, por 2 minutos."
207,06/08/2019,BOHN GASS,PT,RS,"Sr. Presidente, eu, preocupado com a quantidade de recursos que o Governo gasta em propaganda, para pagar mentiras sobre a questão dessa nova Previdência Š que é a deformação da Previdência Š, fiz um pedido de informação. Eu queria saber quanto foi de recurso para cada veículo midiático, quanto foi para o jornal, quanto foi para a TV, quais TVs receberam e como foi o pagamento nas redes sociais. Isso o Governo não respondeu, mas respondeu qual foi a quantidade de valores gastos para fazer a propaganda para criar um ambiente favorável, recheado agora com a liberação de dinheiro, para que os Deputados votassem a favor da reforma. E a resposta é uma só. O Governo respondeu: 49 milhões de reais! Eu repito: foram 49 milhões de reais em publicidade para enganar o povo e criar aqui um ambiente favorável a essa reforma."
207,06/08/2019,ERIKA KOKAY,PT,DF,"Sr. Presidente, nós tivemos um festival de inverno de atrocidades que foram proferidas pelo Presidente da República. Foi um festival de inverno de crueldades e atrocidades, desde a defesa do trabalho infantil até o desprezo com os mortos pela ditadura militar, passando pelo desrespeito com a Ordem dos Advogados do Brasil, pelo desrespeito com a dor dos familiares que tiveram seus entes queridos desaparecidos nos porões da ditadura. Agora isso é assumido não mais nos porões, mas no discurso de quem está na Presidência da República. Nós tivemos um festival de atrocidades, como a negação da própria fome neste País. A fome, que atinge milhões de brasileiros e brasileiras, que foi debelada por Luiz Inácio Lula da Silva, retorna galopante, para arrancar a cidadania e a dignidade. Nós tivemos neste inverno um festival de atrocidades promovido por Jair Bolsonaro, que, em verdade, ganhou a Presidência da República com uma artimanha, um artifício, uma ilegalidade cometida por uma toga rota que assumiu a parcialidade de condenar e dirigir uma operação. E agora o Parlamento volta a funcionar para retirar direitos do povo brasileiro, para retirar o direito à aposentadoria, para poder constitucionalizar a fragmentação da contribuição previdenciária com o trabalho intermitente. Nós estamos vivendo no Brasil uma profusão de fake news. Dizem agora que a reforma da Previdência é a solução mágica, como diziam que seria o teto dos gastos ou como diziam que seria a reforma trabalhista. Enquanto isso, busca-se privatizar o patrimônio público. O Brasil vive o pior momento da sua história."
207,06/08/2019,ALCIDES RODRIGUES,PATRIOTA,GO,"Sr. Presidente, o Deputado Alcides Rodrigues não conseguiu votar no sistema de digitalização. Quero manifestar o meu voto. Pelo Patriota, o meu voto é não."
207,06/08/2019,CÉLIO MOURA,PT,TO,"Sr. Presidente, eu fico pensando no Brasil inteiro. Hoje o Brasil inteiro está assistindo à TV Câmara e vendo os Deputados Federais que estão votando o fim da aposentadoria do povo brasileiro. Os eleitores devem estar se perguntando:  Por que esse Deputado foi à minha casa ou mandou um cabo eleitoral me procurar para pedir o meu voto? Ele não disse que iria para o Congresso Nacional, para a Câmara dos Deputados, para acabar com a Previdência Social, para acabar com a aposentadoria! Esses eleitores vão dizer: Eu não te dei procuração para você acabar com a minha aposentadoria! Por isso, todos os Deputados que traíram os eleitores, acabando com a aposentadoria, não irão voltar para o Parlamento brasileiro. Isto já foi provado na reforma trabalhista."
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Está encerrada a votação. (Pausa.) Resultado da votação: SIM: 12; NÃO: 349; ABSTENÇÃO: 1. REJEITADO O REQUERIMENTO DE RETIRADA. Estão prejudicados os requerimentos de adiamento de votação. Passa-se à votação. Esta Presidência informa que foram apresentados dez destaques de requerimento de votação parcelada. Nos termos da decisão proferida na Questão de Ordem nº 217, de 2016, havendo mais de cinco requerimentos destinados à votação parcelada da matéria, será aplicado, por analogia, o § 1º do art. 160 do Regimento, consultando o Plenário acerca da admissibilidade da votação da proposição de forma parcelada. Orientação das bancadas. Como vota o PSL? (Pausa.) Como vota o Bloco do PP?"
207,06/08/2019,CHRIS TONIETTO,PSL,RJ,"O PSL vota não, Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,O PSL vota não. Como vota o MDB?  (Pausa.)
207,06/08/2019,OTONI DE PAULA,PSC,RJ,"O PSC vota não, Sr. Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,O PSC vota não.
207,06/08/2019,BALEIA ROSSI,Bloco/MDB,SP,O Bloco do MDB orienta o voto não.
207,06/08/2019,Rodrigo Maia,DEM,RJ,Não. Como vota o PT?
207,06/08/2019,PAULO PIMENTA,PT,RS,"Quero utilizar, junto com a orientação, o meu tempo de Liderança, Sr. Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Pela Liderança do PT, tem a palavra o Deputado Paulo Pimenta. (Pausa.)"
207,06/08/2019,HÉLIO COSTA,PRB,SC,"Sr. Presidente, o PRB recomenda o voto não."
207,06/08/2019,LINCOLN PORTELA,PL,MG,"O PL orienta o voto não, Sr. Presidente."
207,06/08/2019,PAULO PIMENTA,PT,RS,"Sr. Presidente, Sras. Deputados e Srs. Deputados, durante esse período do recesso, a sociedade brasileira assistiu de maneira estarrecida à divulgação de um conjunto de informações a respeito das condutas dos Procuradores da chamada Operação Lava-Jato, que, em primeiro lugar, acabaram com qualquer dúvida sobre a veracidade ou não das mensagens divulgadas pelo site The Intercept. Nós já podemos afirmar com tranquilidade que esses Procuradores envergonham o Ministério Público brasileiro. Em especial, o Dr. Deltan Dallagnol é uma pessoa que não reúne as condições morais e éticas de exercer o cargo que hoje ocupa. Infelizmente, Sr. Presidente, a sociedade brasileira descobriu aquilo que já denunciávamos há muito tempo: que essa chamada Operação Lava-Jato se transformou numa verdadeira organização criminosa para construir um projeto de poder, para perseguir adversários políticos, para vender proteção a aliados e para enriquecimento ilícito de seus integrantes. A chamada Operação Lava-Jato, responsável pela perseguição odiosa ao Presidente Lula, chefiada pelo Dr. Sergio Moro, hoje Ministro da Justiça, que atuou como cabo eleitoral durante a campanha, que atuou de forma criminosa durante a campanha eleitoral como juiz, mesmo já tendo sido convidado para ser Ministro, foi absolutamente desmascarada. Mas, Sr. Presidente, mesmo aqueles mais céticos, aos quais custava acreditar quando denunciávamos aqui esse projeto perverso de poder comandado por Sergio Moro e Dallagnol, no dia de hoje levaram um susto. O jornal El País revela, Sr. Presidente, que a organização criminosa, não satisfeita em perseguir políticos, não satisfeita em intimidar adversários, não satisfeita em enriquecer os seus integrantes, não satisfeita em ganhar dinheiro vendendo informações sigilosas do Brasil para executivos internacionais Š porque foi isso que o Dr. Dallagnol fez durante a campanha eleitoral, em reuniões secretas com grandes empresas: via essa tal de XP, foi vender informações para as empresas que compraram a BR Distribuidora Š, hoje é revelado que a operação da organização criminosa também tinha por objetivo atingir os Ministros da Suprema Corte, Sr. Presidente! Associaram-se, de maneira ilegal, para tentar atingir o Presidente do Supremo Tribunal Federal e outro Ministro da Corte. Associaram-se, de maneira criminosa e ilegal, a Procuradores da Suíça, forjando supostamente investigações sobre outros assuntos, mas com o objetivo de atingir familiares e integrantes da Suprema Corte do nosso País. Essa revelação é de uma gravidade, Sr. Presidente, que coloca em xeque parte do sistema judicial brasileiro. É a mais grave denúncia contra o sistema de Justiça do País, desde a Constituição de 1988. Não é uma questão qualquer! Um juiz, que hoje é Ministro da Justiça, e um procurador que chefiava uma suposta operação de combate à corrupção transformaram esta operação em um projeto de poder sem limites, Sr. Presidente, sem limites! Achavam-se impunes a ponto de traçarem uma estratégia para atingirem dois Ministros da Suprema Corte, associando-se a setores da mídia, do grande empresariado, a setores golpistas deste País, para traçar uma campanha contra dois Ministros do Supremo Tribunal Federal, a fim de que pudesse inclusive ser viabilizado um processo de impeachment contra esses Ministros. Eu pergunto às senhoras e aos senhores: se essa organização criminosa é capaz de se movimentar no subterrâneo da República para atingir dois Ministros do Supremo Tribunal Federal, o que são capazes de fazer contra nós? O que foram capazes de fazer contra o Presidente Lula? O que foram capazes de fazer para que pessoas se tornassem delatoras? O que foram capazes de fazer a familiares de pessoas que eles queriam colocar de joelhos, nos cárceres, de forma criminosa, até que falassem o que eles queriam? Esta turma da Lava-Jato envergonha o Ministério Público Federal, envergonha a República e envergonha o sistema de Justiça do País! São tão criminosos quanto os criminosos que eles diziam perseguir!(Palmas.) Sr. Presidente, eu espero que o sistema de justiça brasileiro tome as medidas necessárias. Esse indivíduo precisa ser imediatamente afastado do Ministério Público pelo risco de destruição de provas que representa. Essa organização criminosa tem tentáculos muito fortes. E agora que foi desbaratada e denunciada, Sr. Presidente, precisa ser contida. É preciso que haja uma decisão urgente de afastamento, não só da Lava-Jato, mas também do Ministério Público Federal. Ele precisa responder pelos crimes que cometeu, associado aos chamados  golden boys de Curitiba, não no exercício da função. Ele tem que responder como cidadão pelo crime de lesa-pátria, pelo crime de traição por entregar segredos da PETROBRAS às multinacionais. É por isso, Sr. Presidente, que a bancada do Partido dos Trabalhadores entrou com uma série de representações no Conselho Nacional do Ministério Público, no Supremo Tribunal Federal, na Procuradoria-Geral da República, para defender o Estado Democrático de Direito, para defender a democracia, para defender o direito de qualquer cidadão previsto na Constituição. Chega de impunidade! Está na hora de os criminosos da Lava-Jato pagarem pelos seus crimes. (Palmas.)"
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o PSD?
207,06/08/2019,MARCO BERTAIOLLI,PSD,SP,"O PSD vota não, Sr. Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o PSB? (Pausa.) Como vota o PRB?
207,06/08/2019,HÉLIO COSTA,PRB,SC,"O PRB orienta o voto não, Sr. Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,O PRB vota não. Como vota o PSDB? (Pausa.) Como vota o DEM?
207,06/08/2019,PEDRO PAULO,DEM,RJ,"O DEM vota não, Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,O DEM vota não. Como vota o Podemos?
207,06/08/2019,ALUISIO MENDES,PODE,MA,"O Podemos vota não, Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o PSDB?
207,06/08/2019,GEOVANIA DE SÁ,PSDB,SC,"O PSDB vota não, Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,O PSDB vota não. Como vota o PSB? (Pausa.) Como vota o PDT?
207,06/08/2019,AFONSO MOTTA,PDT,RS,"Sr. Presidente, o PDT vai ficar em obstrução, mas não vai deixar de fazer o registro de que estamos, com o objetivo de acelerar a tramitação da matéria e de não permitir o debate, diante de uma manobra legítima, mas que utiliza de forma radical o Regimento da Casa. O requerimento de retirada de pauta Š não sei se todos os Parlamentares estão atentos, pelo menos para assimilar o processo cultural e regimental da Casa Š fez com que todos os requerimentos de adiamento ficassem à margem. E agora, através dessa manobra regimental, todas as alternativas de votação também ficam à margem. É muito importante essa compreensão. O PDT está em obstrução exatamente porque quer continuar fazendo o debate."
207,06/08/2019,DANIEL COELHO,CIDADANIA,PE,O Cidadania orienta o voto não.
207,06/08/2019,CAMILO CAPIBERIBE,PSB,AP,Peço a palavra pelo PSB.
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o PSB?
207,06/08/2019,CAMILO CAPIBERIBE,PSB,AP,"Sr. Presidente, nós acreditamos que o processo de debate de uma reforma que impacta a vida e o futuro das pessoas e das próximas gerações não deve ocorrer de afogadilho, com pressa. Também acreditamos que, por esta reforma ser tão impactante e dura, a população brasileira deve ter o direito de acompanhar os debates de maneira aprofundada. Então, nós apoiamos o requerimento de votação parcelada porque acreditamos que é um direito da sociedade se informar. Nós vimos o Governo Federal investir milhões e milhões de reais em propaganda para tentar reduzir todo esse debate ao argumento enganoso de que quem ganha mais pagará mais e que quem ganha menos pagará menos. O argumento na verdade é: a população que mais precisa vai trabalhar muito mais para ganhar muito menos. Então, apoiamos o requerimento de votação parcelada."
207,06/08/2019,Rodrigo Maia,DEM,RJ,Como vota o PSOL?
207,06/08/2019,GLAUBER BRAGA,PSOL,RJ,"Olha, é lamentável que nós tenhamos Parlamentares ainda com a coragem de falar em combate a privilégios, quando estão exigindo de brasileiros e brasileiras 35 anos de contribuição para se aposentar, 40 anos de contribuição para acesso à aposentadoria integral. É lamentável que falem em combate a privilégios e estejam aqui tirando de quem ganha até dois salários mínimos a possibilidade de recebimento de abono. É lamentável que estejam tirando a aposentadoria especial de quem trabalha numa mina, de quem trabalha como coletor, subindo e descendo de um caminhão de lixo para fazer a coleta domiciliar. Eu desafio um Parlamentar da base de Bolsonaro a trabalhar 1 dia numa mina de carvão. Não vai conseguir! O PSOL está em obstrução."
207,06/08/2019,CAMILO CAPIBERIBE,PSB,AP,"O PSB muda para obstrução, Sr. Presidente."
207,06/08/2019,Rodrigo Maia,DEM,RJ,O PSB está em obstrução. Como vota o PCdoB?  (Pausa.) Como vota o PSC? (Pausa.) Como vota a Minoria? (Pausa.) Como vota a Oposição?
207,06/08/2019,JANDIRA FEGHALI,PCdoB,RJ,Vou orientar pela Minoria e quero juntar o tempo de Líder.
207,06/08/2019,Rodrigo Maia,DEM,RJ,"Pode falar, Deputada. (Pausa.)"
207,06/08/2019,CORONEL ARMANDO,PSL,SC,O Governo vota não.
207,06/08/2019,TIAGO DIMAS,SOLIDARIEDADE,TO,"O Solidariedade vota não, Sr. Presidente."
